
2023-09-02,15:29:05.994377,916

2023-09-02,15:29:05.994377,2103

2023-09-02,15:29:05.994377,2106

2023-09-02,15:29:05.994377,4288

2023-09-02,15:29:05.994377,9595

2023-09-02,15:29:05.994377,14987

2023-09-02,15:29:05.994377,17259

2023-09-02,15:29:05.994377,18520

2023-09-02,15:29:05.994377,20237

2023-09-02,15:29:05.994377,22281

2023-09-02,15:29:05.994377,26411

2023-09-02,15:29:05.994377,26441

2023-09-02,15:29:05.994377,26485

2023-09-02,15:29:05.994377,26486

2023-09-02,15:29:05.994377,26488

2023-09-02,15:29:05.994377,26488

2023-09-02,15:29:05.994377,26488

2023-09-02,15:29:05.994377,26936

2023-09-02,15:29:05.994377,27000

2023-09-02,15:29:05.994377,27056

2023-09-02,15:29:05.994377,27070

2023-09-02,15:29:05.994377,27096

2023-09-02,15:29:05.994377,27098

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27106

2023-09-02,15:29:05.994377,27114

2023-09-02,15:29:05.994377,27121

2023-09-02,15:29:05.994377,27121

2023-09-02,15:29:05.994377,27121

2023-09-02,15:29:05.994377,27121

2023-09-02,15:29:05.994377,27121

2023-09-02,15:29:05.994377,27121
