
2023-08-31,15:42:39.448168,1133

2023-08-31,15:42:39.448168,1135

2023-08-31,15:42:39.448168,1830

2023-08-31,15:42:39.448168,4556

2023-08-31,15:42:39.448168,9225

2023-08-31,15:42:39.448168,11886

2023-08-31,15:42:39.448168,15828

2023-08-31,15:42:39.448168,21038

2023-08-31,15:42:39.448168,26896

2023-08-31,15:42:39.448168,32508

2023-08-31,15:42:39.448168,37286

2023-08-31,15:42:39.448168,39646

2023-08-31,15:42:39.448168,39701

2023-08-31,15:42:39.448168,39721

2023-08-31,15:42:39.448168,39721

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39722

2023-08-31,15:42:39.448168,39725

2023-08-31,15:42:39.448168,39729

2023-08-31,15:42:39.448168,39729

2023-08-31,15:42:39.448168,39776

2023-08-31,15:42:39.448168,39840

2023-08-31,15:42:39.448168,39924

2023-08-31,15:42:39.448168,39958

2023-08-31,15:42:39.448168,39960

2023-08-31,15:42:39.448168,39982
