
2023-10-21,15:51:39.003340,796

2023-10-21,15:51:39.003340,1616

2023-10-21,15:51:39.003340,2498

2023-10-21,15:51:39.003340,3404

2023-10-21,15:51:39.003340,4165

2023-10-21,15:51:39.003340,4877

2023-10-21,15:51:39.003340,5787

2023-10-21,15:51:39.003340,6716

2023-10-21,15:51:39.003340,7532

2023-10-21,15:51:39.003340,8384

2023-10-21,15:51:39.003340,9293

2023-10-21,15:51:39.003340,10166

2023-10-21,15:51:39.003340,10172

2023-10-21,15:51:39.003340,10172

2023-10-21,15:51:39.003340,10172

2023-10-21,15:51:39.003340,10172

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10175

2023-10-21,15:51:39.003340,10191

2023-10-21,15:51:39.003340,10191

2023-10-21,15:51:39.003340,10204

2023-10-21,15:51:39.003340,10205

2023-10-21,15:51:39.003340,10205

2023-10-21,15:51:39.003340,10205

2023-10-21,15:51:39.003340,10210

2023-10-21,15:51:39.003340,10210

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10212

2023-10-21,15:51:39.003340,10231

2023-10-21,15:51:39.003340,10231

2023-10-21,15:51:39.003340,10231

2023-10-21,15:51:39.003340,10231

2023-10-21,15:51:39.003340,10231

2023-10-21,15:51:39.003340,10234

2023-10-21,15:51:39.003340,10237

2023-10-21,15:51:39.003340,10237

2023-10-21,15:51:39.003340,10237

2023-10-21,15:51:39.003340,10240

